Regional,Province,District,Sub-District,Derivation,Source,Source Type,Other Source Type,Channel,Period,Locale
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,เมืองร้อยเอ็ด,ในเมือง,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,หนังสือราชการหรือหนังสือจากหน่วยงาน,00:01 – 06:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,ธวัชบุรี,เมืองน้อย,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,โรงพยาบาล,ไม่ระบุ,"Electronic (เช่น ไลน์, email, social media)",12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,เสลภูมิ,ขวาว,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,เมืองร้อยเอ็ด,ในเมือง,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,โรงพยาบาล,ไม่ระบุ,"Electronic (เช่น ไลน์, email, social media)",06:01 – 12:00,สถานที่ทำงาน
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,สุวรรณภูมิ,สระคู,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,12:01 – 18:00,สถานศึกษา
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,เมืองศรีสะเกษ,หนองครก,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,Walk in,18:01 – 00:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,บึงบูรพ์,เป๊าะ,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,ศูนย์ดำรงธรรม,ไม่ระบุ,โทรศัพท์,18:01 – 00:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,เมืองศรีสะเกษ,จาน,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,บ้านพักเด็กและครอบครัว,ไม่ระบุ,โทรศัพท์,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,เมืองศรีสะเกษ,เมืองใต้,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,Walk in,18:01 – 00:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,ภูสิงห์,ไพรพัฒนา,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,โรงพยาบาล,ไม่ระบุ,โทรศัพท์,06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,ไพรบึง,ไพรบึง,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,อื่นๆ (ระบุ),โรงเรียนอนุบาลไพบึง,โทรศัพท์,06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,เมืองศรีสะเกษ,หมากเขียบ,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,โทรศัพท์,12:01 – 18:00,สถานที่สาธารณะ
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,เมืองศรีสะเกษ,หนองครก,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,ศูนย์ดำรงธรรม,ไม่ระบุ,โทรศัพท์,06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,น้ำเกลี้ยง,คูบ,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,พนักงานเจ้าหน้าที่,ไม่ระบุ,Walk in,18:01 – 00:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,เมืองศรีสะเกษ,ซำ,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,พนักงานเจ้าหน้าที่,ไม่ระบุ,Walk in,18:01 – 00:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,สกลนคร,สว่างแดนดิน,สว่างแดนดิน,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,โรงพยาบาล,ไม่ระบุ,หนังสือราชการหรือหนังสือจากหน่วยงาน,18:01 – 00:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,สกลนคร,เมืองสกลนคร,ห้วยยาง,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคตะวันออกเฉียงเหนือ,สกลนคร,ภูพาน,โคกภู,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,โรงพยาบาล,ไม่ระบุ,หนังสือราชการหรือหนังสือจากหน่วยงาน,18:01 – 00:00,สถานที่ส่วนบุคคล
