Regional,Province,District,Sub-District,Gender,Age,Age Range,Relation,Mariage Registration,Alcohol,Drug,Authoritative,Rage,Jealous,Divorce,Health Problem,Mental Problem,Gambling Addict,Economics Stress,Relation Type,Relation Type Group
ภาคตะวันออกเฉียงเหนือ,สกลนคร,เมืองสกลนคร,ท่าแร่,หญิง,32.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ใช่,ใช่,ใช่,ใช่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,อดีตสามี",คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,สกลนคร,เมืองสกลนคร,งิ้วด่อน,หญิง,66.0,วัยสูงอายุ 60 ปีขึ้นไป,สมรส,ยังไม่ได้จดทะเบียนสมรส,ใช่,ไม่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,สกลนคร,สว่างแดนดิน,บ้านถ่อน,หญิง,44.0,วัยกลางคน 36 - 59 ปี,สมรส,จดทะเบียนสมรสแล้ว,ใช่,ไม่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,สกลนคร,พังโคน,พังโคน,ชาย,66.0,วัยสูงอายุ 60 ปีขึ้นไป,หม้าย (กรณีคู่สมรสเสียชีวิต),ไม่ระบุ,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคตะวันออกเฉียงเหนือ,สกลนคร,พังโคน,พังโคน,หญิง,33.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,พี่น้อง/ลูกพี่ลูกน้อง,บุตร/หลาน
ภาคตะวันออกเฉียงเหนือ,สุรินทร์,รัตนบุรี,รัตนบุรี,หญิง,47.0,วัยกลางคน 36 - 59 ปี,โสด,ไม่ระบุ,ใช่,ไม่,ไม่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ใช่,บุตร,บุตร/หลาน
ภาคตะวันออกเฉียงเหนือ,สุรินทร์,รัตนบุรี,รัตนบุรี,หญิง,18.0,วัยรุ่น 13 - 18 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บิดา,ผู้ปกครอง/เครือญาติ
ภาคตะวันออกเฉียงเหนือ,สุรินทร์,บัวเชด,สำเภาลูน,หญิง,54.0,วัยกลางคน 36 - 59 ปี,แยกกันอยู่,จดทะเบียนหย่า,ใช่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,พี่น้อง/ลูกพี่ลูกน้อง,บุตร/หลาน
ภาคตะวันออกเฉียงเหนือ,สุรินทร์,สนม,สนม,หญิง,45.0,วัยกลางคน 36 - 59 ปี,สมรส,จดทะเบียนสมรสแล้ว,ใช่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,สุรินทร์,เมืองสุรินทร์,ในเมือง,หญิง,27.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ใช่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,สุรินทร์,เมืองสุรินทร์,กาเกาะ,หญิง,57.0,วัยกลางคน 36 - 59 ปี,สมรส,จดทะเบียนสมรสแล้ว,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,หนองคาย,โพธิ์ตาก,โพนทอง,ชาย,49.0,วัยกลางคน 36 - 59 ปี,แยกกันอยู่,ยังไม่ได้จดทะเบียนหย่า,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,บิดา,ผู้ปกครอง/เครือญาติ
ภาคตะวันออกเฉียงเหนือ,หนองคาย,ท่าบ่อ,บ้านเดื่อ,หญิง,37.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,หลาน,บุตร/หลาน
ภาคตะวันออกเฉียงเหนือ,หนองคาย,เมืองหนองคาย,โพธิ์ชัย,หญิง,32.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,แยกกันอยู่,ยังไม่ได้จดทะเบียนหย่า,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,อื่นๆ สามี,คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,หนองคาย,เมืองหนองคาย,วัดธาตุ,ชาย,2.0,วัยเด็กเล็กแรกเกิด - 6 ปี,โสด,ไม่ระบุ,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บิดา,ผู้ปกครอง/เครือญาติ
ภาคตะวันออกเฉียงเหนือ,หนองคาย,เมืองหนองคาย,โพธิ์ชัย,ชาย,62.0,วัยสูงอายุ 60 ปีขึ้นไป,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,อื่นๆ สามีเก่า,คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,หนองคาย,เมืองหนองคาย,โพธิ์ชัย,หญิง,66.0,วัยสูงอายุ 60 ปีขึ้นไป,แยกกันอยู่,ยังไม่ได้จดทะเบียนหย่า,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคตะวันออกเฉียงเหนือ,หนองคาย,โพนพิสัย,เหล่าต่างคำ,หญิง,41.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคตะวันออกเฉียงเหนือ,หนองคาย,เฝ้าไร่,เฝ้าไร่,หญิง,22.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บิดา,ผู้ปกครอง/เครือญาติ
ภาคตะวันออกเฉียงเหนือ,หนองคาย,เฝ้าไร่,วังหลวง,หญิง,20.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,หนองคาย,โพนพิสัย,จุมพล,ชาย,18.0,วัยรุ่น 13 - 18 ปี,โสด,ไม่ระบุ,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคตะวันออกเฉียงเหนือ,หนองคาย,เมืองหนองคาย,โพธิ์ชัย,หญิง,19.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,อื่นๆ แฟน,คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,หนองคาย,สังคม,ผาตั้ง,หญิง,46.0,วัยกลางคน 36 - 59 ปี,แยกกันอยู่,จดทะเบียนหย่า,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,หนองคาย,เมืองหนองคาย,ค่ายบกหวาน,หญิง,58.0,วัยกลางคน 36 - 59 ปี,สมรส,จดทะเบียนสมรสแล้ว,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ใช่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคตะวันออกเฉียงเหนือ,หนองคาย,เมืองหนองคาย,โพธิ์ชัย,หญิง,28.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
